premise,hypothesis,label,unique_id
Three safety workers standing by a manhole.,Three safety workers just finished their shift and are eating dinner at Chipotle.,2,0_18882c
A couple walking at a gathering with a balloon in the air behind them.,A couple walking with a balloon.,0,0_18894a
A couple walking at a gathering with a balloon in the air behind them.,The couple is sleeping in the grass.,2,0_18894b
A couple walking at a gathering with a balloon in the air behind them.,A couple at a birthday party.,1,0_18894c
"A young woman wears a costume of black hair, blue dress, and gold jewelry.","A young man wears a costume of black hair, blue dress, and gold jewelry.",2,0_18919a
"A young woman wears a costume of black hair, blue dress, and gold jewelry.","A young person wears a costume of black hair, blue dress, and gold jewelry.",0,0_18919b
"A young woman wears a costume of black hair, blue dress, and gold jewelry.","A sad woman wears a costume of black hair, blue dress, and gold jewelry.",1,0_18919c
"Here is a picture of a man, possibly homeless, sleeping on bench near a train station.",A man is wearing dirty clothes.,1,0_18971a
"Here is a picture of a man, possibly homeless, sleeping on bench near a train station.",A man is sleeping on a bench.,0,0_18971b
"Here is a picture of a man, possibly homeless, sleeping on bench near a train station.",A man is standing on a bench.,2,0_18971c
"A kid wearing red shirt, black pants and blue helmet with 2 different socks is hitting a baseball.",A child is playing baseball.,0,0_18979a
"A kid wearing red shirt, black pants and blue helmet with 2 different socks is hitting a baseball.",An adult sits.,2,0_18979b
"A kid wearing red shirt, black pants and blue helmet with 2 different socks is hitting a baseball.",A child plays while his mother watches.,1,0_18979c
Two people are cuddling while overlooking a harbor with mountains in the distance.,The two people are lovebirds.,1,0_19025a
Two people are cuddling while overlooking a harbor with mountains in the distance.,The two people hate each other.,2,0_19025b
Two people are cuddling while overlooking a harbor with mountains in the distance.,The two people are outdoors.,0,0_19025c
A child with blue eyes sitting amid flowers.,The child is asleep in his crib.,2,0_19088a
A child with blue eyes sitting amid flowers.,The child is playing with the flowers.,1,0_19088b
A child with blue eyes sitting amid flowers.,The child has blue eyes.,0,0_19088c
An older man with a broken arm and cane is at the park.,An older man sleeps in a hospital room.,2,0_19122a
An older man with a broken arm and cane is at the park.,An older man with a cane is at a park.,0,0_19122b
An older man with a broken arm and cane is at the park.,An older man with a metal cane is at a park.,1,0_19122c
Man standing outside of a log cabin smiling.,A man standing outside the cabin he built.,1,0_19126a
Man standing outside of a log cabin smiling.,A man standing indoors of his log cabin.,2,0_19126b
Man standing outside of a log cabin smiling.,A man standing next to a cabin with a happy expression on his face.,0,0_19126c
A man walking around in a red robe and an axe in hand outside.,A man in a robe,0,0_19143a
A man walking around in a red robe and an axe in hand outside.,A man looking to chop down a tree,1,0_19143b
A man walking around in a red robe and an axe in hand outside.,A man walking fully clothed with an axe,2,0_19143c
A group of five women in blue skirts practicing archery.,Five woman are practicing tennis.,2,0_19156a
A group of five women in blue skirts practicing archery.,Several archers are practicing.,0,0_19156b
A group of five women in blue skirts practicing archery.,Several woman are holding bows and arrows while a crowd watches.,1,0_19156c
A bride is brushing her teeth while a woman in a floral dress checks the bride's veil.,A woman is taking a bubble bath.,2,0_19278a
A bride is brushing her teeth while a woman in a floral dress checks the bride's veil.,A bride is removing lipstick from her teeth before her wedding.,1,0_19278b
A bride is brushing her teeth while a woman in a floral dress checks the bride's veil.,A woman is fixing a bride's veil.,0,0_19278c
Bride and Groom walking into the bright light of the sun followed by a groomsman and maid of honor.,4 human beings are outside,0,0_19283a
Bride and Groom walking into the bright light of the sun followed by a groomsman and maid of honor.,Four people are sleeping in a tent at Yellowstone national park.,2,0_19283b
Bride and Groom walking into the bright light of the sun followed by a groomsman and maid of honor.,A couple is getting married outside with the groomsman and maid of honor behind them.,1,0_19283c
"An old man in a tan, puffy vest is making chocolate chip cookies.",An old man is sitting on the couch watching TV.,2,0_19310a
"An old man in a tan, puffy vest is making chocolate chip cookies.",An old man in a vest is baking chocolate chip cookies.,0,0_19310b
"An old man in a tan, puffy vest is making chocolate chip cookies.",An old man is baking cookies for his granddaughter.,1,0_19310c
A woman in a dimly lit room looks through her microscope and adjusts the vision.,A woman is preparing a paper for the printer.,2,0_19350a
A woman in a dimly lit room looks through her microscope and adjusts the vision.,A woman in a dark room adjusts the vision on her microscope.,0,0_19350b
A woman in a dimly lit room looks through her microscope and adjusts the vision.,A scientist is fiddling with her telescope.,1,0_19350c
There are two blue signs on the corner of the street.,there are two signs,0,0_19482a
There are two blue signs on the corner of the street.,the signs are red,2,0_19482b
There are two blue signs on the corner of the street.,the signs have street names,1,0_19482c
a lone skier jumping on the side of a snowy mountain.,The skier has on black snowpants.,1,0_19499a
a lone skier jumping on the side of a snowy mountain.,The skier has on skis.,0,0_19499b
a lone skier jumping on the side of a snowy mountain.,The skier is sipping hot cocoa in the lodge.,2,0_19499c
A blond woman wearing an orange shirt and purple and white wristband stands under green lights and speaks into the microphone.,The woman is giving a speech.,1,0_19527a
A blond woman wearing an orange shirt and purple and white wristband stands under green lights and speaks into the microphone.,The woman is singing.,2,0_19527b
A blond woman wearing an orange shirt and purple and white wristband stands under green lights and speaks into the microphone.,A woman is wearing a wristband.,0,0_19527c
A girl wearing white is stretching her foot above her head.,the girl is stretching,0,0_19544a
A girl wearing white is stretching her foot above her head.,the girl is getting ready for class,1,0_19544b
A girl wearing white is stretching her foot above her head.,the boy in white stretched,2,0_19544c
A waiter with a green menu is taking an order.,A waiter is taking an order.,0,0_19549a
A waiter with a green menu is taking an order.,The order is very expensive.,1,0_19549b
A waiter with a green menu is taking an order.,The waiter is collecting tips.,2,0_19549c
The young women in the red and white Broncos uniform slid on the grass as she caught the yellow softball.,the women are fans,1,0_19627a
The young women in the red and white Broncos uniform slid on the grass as she caught the yellow softball.,the women are naked,2,0_19627b
The young women in the red and white Broncos uniform slid on the grass as she caught the yellow softball.,the women in red and white,0,0_19627c
A skateboarder wearing blue jean and a gray shirt performs a stunt along a graffiti colored wall.,a skater tagged the wall,1,0_19727a
A skateboarder wearing blue jean and a gray shirt performs a stunt along a graffiti colored wall.,a skate boarder does a trick,0,0_19727b
A skateboarder wearing blue jean and a gray shirt performs a stunt along a graffiti colored wall.,the skater tagged the wall and watched his friend do a trick,2,0_19727c
Two dogs fighting for the same chew toy.,Two dogs looking at the same toy.,0,0_19783a
Two dogs fighting for the same chew toy.,Two dogs sleeping with one another.,2,0_19783b
Two dogs fighting for the same chew toy.,A dog wrestling with another for its toy.,1,0_19783c
A man in a black coat is sledding down a hill on a green sled.,A man is going down a hill.,0,0_19820a
A man in a black coat is sledding down a hill on a green sled.,A man is sledding in the snow.,1,0_19820b
A man in a black coat is sledding down a hill on a green sled.,A man is building a snowman.,2,0_19820c
