,guid,premise,hypothesis,label
372019,3169213620211,Small child in diaper playing with Thomas trains.,the child is swimming in a pool,2
372068,2078709661012,Two children raise their hands to ask a question to the two women at the front of their classroom.,Two children are asking the teachers for permission to leave the classroom.,1
372736,350426761012,A man in a white shirt is playing a trumpet while his buddy in the background is playing some sort of guitar.,Inside of a nightclub two friends are playing musical instruments.,1
373224,4489731150,Four people are at a pavilion getting drinks from two men.,Four individuals in a pavilion gets served their ordered drink by two other men,0
373335,4622915732312,People walking on a street together.,Tall humans walking,1
373459,7820686892412,Soccer players playing against each other.,Two soccer players go after the ball.,1
373583,491495182412,People relaxing at a local venue.,The people are co-workers.,1
374057,4609789441410,A boy rides his bike in a skate park.,A boy biking in a skate park.,0
374549,2649406158312,A muzzled animal jumps over a metal bar and splashes through the mud.,An animal is running through a obstacle course.,1
375792,3636796219412,Men play baseball.,There is a baseball league.,1
376067,446514680112,Two large brown short-haired dogs with collars play chase in a field.,Two big dogs are playing in a wheat field.,1
376112,4702439354210,Lady in green caprice pants with a heavy bag standing.,There is a person standing up.,0
376215,4458486019110,A yellow New York cab drives past a woman with an umbrella.,There is a car driving.,0
376519,4868221460250,A boy wearing sunglasses on his forehead and a woman wearing sunglasses on her eyes are staring.,People are staring at something.,0
376723,52581560010,A group on individuals work at a laboratory setting while wearing a white protective gear and looking through microscopes.,The group of researchers study through microscopes,0
377080,19469520440,Cyclists await the start of a race.,A group of cyclists prepare for their race outdoors.,0
377257,3816130053111,"People buy fruits from a stand carrying melons, apples, and other fruits.",The people are buying dirt.,2
377569,2900418076011,"Two male construction workers in safety vests, sitting in a fenced in area on a street, reading newspapers.",Two male construction workers are pouring fresh cement.,2
377797,8222206548311,Woman stopping to smell the flowers.,The man stopped to smell the flowers.,2
378242,115018808410,A man is running and a girl is riding a bike.,A man is running while a girl rides a bike.,0
378527,2857558098111,A dog is chewing on a big branch.,a cat chews on a branch.,2
379093,2624457062011,An older looking man with glasses and a white mustache is in front of an abandon building.,An older man plays slots at a casino.,2
379418,298883053310,Toddler playing with plastic toy set.,A child is shown playing.,0
379730,480017120012,A woman with glasses and brown curly hair plays a Vegas style slot machine.,A woman addicted to gambling trying to win money.,1
380021,4717658442312,People in a street sharing their opinions on oil.,"People talk in the street about their favorite oil, Castrol.",1
380472,1558272464050,"A person wearing a red, white, and blue helmet sitting on a motorcycle.",A person sits on a motorized vehicle.,0
380957,2120383553210,A girl wearing green twists something in her hands.,A girl wearing green twists something.,0
381245,5973146939210,Two men in white uniforms are playing cricket on a grassy field.,Two men play cricket.,0
381478,1345907464210,A young boy wearing swimming trunks is walking across rocks next to a beach.,A young boy is by the water.,0
382163,216594524211,A woman is talking to a man in a white shirt and bandanna.,The woman is sleeping.,2
382279,1177949654210,A man and two women wearing all black act out a scene in front of a building with steps.,A man is wearing all black,0
383201,3532028205412,A hockey player gets into position.,A player gets ready to hit the puck.,1
383855,4687354574341,Two women in Renaissance clothing are performing on stage.,Two women watch performers at a renaissance festival.,2
383958,3298233193112,A brown dog playing with a tennis ball on a beach,A dog running and playing on the beach.,1
384093,6005939764050,A black man with cargo shorts and a striped orange shirt listening to music and dancing.,A man moves to the music.,0
384222,4774595499211,A group of people are on a boat in the water.,The people are climbing trees.,2
384228,4622574943312,A black man is standing on the city sidewalk by the mailbox.,A black man is going to mail a letter.,1
384787,3897909588412,a surfer catches a moderately sized wave,The surfer is in the water for the first time today,1
385136,449726718112,An older woman with brown hair is walking her bike through a gate of a garden.,The woman is looking at the flowers.,1
385429,5332472316010,Three people are making the cashier busy inside the grocery store.,Three people are at the cashier in the store.,0
385562,2939475047012,The American footballer in brown is tackling the player in white who is running with the ball.,Two players in a football game.,1
385763,2179759270110,A mother and her daughter are enjoying their Christmas presents.,Two people are enjoying Christmas presents.,0
385775,2179759270052,A middle-aged woman in a black dress stands facing a little girl who is holding a stuffed animal in blue hat.,A middle-aged woman in a black dress walks her daughter to school and the girl brings her toy with a blue hat.,1
385897,628483212112,Two women sitting on a black sofa with clothes and a purse in between them.,The women are watching TV,1
385962,4868496157410,A man is on a bike in front of Eddies sweet shop.,A man is on a bike.,0
386025,1577632685051,"The picture is of a downtown area with people crossing the street, and walking on the sidewalk.",People standing in a cafeteria.,2
386308,3616771728412,Two jockeys race horses,The jockeys are almost at the finish line.,1
387048,4322208721111,A person in a black winter coat and a scarf is carving a snow sculpture with a knife.,A person is playing volleyball.,2
387415,143428094042,"At a street festival, a boy and a man cook some sort of ""Texas Smoked"" meat while pedestrians pass by.",Many people skip over a bbq stand in order to test the more renowned competitor.,1
387517,96395587140,A man stands beside a projector in a dimly lit conference room while some people who are wearing dress shirts are talking.,a man is standing,0
387604,3072938154211,A bus driver talking on a cellphone while driving the bus.,A cab driver talking on a cellphone while driving the bus.,2
387653,11678931042,A boy with a brown shirt is holding onto a person with a white shirt around a spray of water.,The person in the white shirt is a girl.,1
388460,4190354455411,The two men are stacking up crates outside.,There are no people working today.,2
