,guid,premise,hypothesis,label
388069,4728578735210,Man with hat and sunglasses gives the camera a thumbs up.,A man gives another man a thumbs up.,0
388402,5529428571042,A man in yellow rain gear holding a shovel looks on as a man in a green jacket swings a pick at the ground.,Two men dig a grave,1
388485,6258705152411,A woman getting ready for some kind of event.,A woman is ready to leave for a concert.,2
388803,140377584322,A rock climber ascends.,A rock climber is riding an elevator.,1
389057,2559921948031,A young boy in a yellow rash guard is walking on the shore carrying a surfboard.,A boy is walking on the boardwalk,2
389180,824782868011,An Asian girl in a pink dress is smiling whilst out in the countryside.,A little girl playing a game.,2
389311,3668734264312,People in a bar drinking.,People are watching a football game on TV.,1
389540,3773327056411,A man with red-hair sleeps in a wicker hat.,The man has a green hat.,2
389755,6337228599010,"A man wearing blue, holding two fishing poles with one pointing upward and the other one in the water with fish being caught.",A man was catching fish before he even had his legal amount of rods in the water.,0
390691,1629549272211,These people are demonstrating for their leader.,The people are demonstrating for a large crowd.,2
390695,48870584412,A man is sitting in a chair playing guitar.,A man is performing onstage.,1
390962,3772198225411,Man performing a trick on his bike.,The man is doing a kickflip.,2
391180,603452271011,A man holding a red-lidded coffee cup looks on as another man in a brown shirt simultaneously shakes hands and receives a piece of paper from a woman in a pink top.,A group of friends enjoying a day at the beach.,1
391765,4885036157412,A couple poses for a picture in front of graffiti art.,A couple are making holiday cards.,1
392138,3318995586011,The baby in the red outfit is sitting in the middle of a basketball arcade game.,A boy plays with the arcade machine.,2
392729,4590247366112,A man in his 40ts smiling as he drinks a drink.,the man is drives a mobile home,1
392750,5405095380011,The family in the orange canoe are out on the ocean for a fun day in the water.,Orange canoes guarantee a good time will be had if people are aboard.,2
392904,4850886614211,A shot of Kaplans Delicatessen Restaurant.,This store specializes in chinese food.,2
393561,1457762320152,A group of men are standing around and drinking water with their bikes.,A group of men all drink from their gatorade bottles,1
394122,7739176066022,A child holds a pink kite in the middle of a pedestrian walkway while a man in a pink shirt and blue pants walks in the background.,"A child flies a kite inside, working with the breezes created by the fans",1
394174,3638178504112,Two horse stare at a young child with crumbling structures nearby.,Horses are standing in their pen.,1
394285,2206594874011,The man wearing black makes a face as the woman across from him speaks.,man welcomes a woman at a restaurant,2
394312,200275830211,Boy with a blue towel and white hat holding goggles and a snokel.,A boy with a blue towel and white hat and goggles is getting ready to go home for the day.,2
394416,144571886211,A woman speaking in front of a chevy malibu.,A woman speaks in front of a large crowd.,2
394528,3702038926412,The girl is playing while four boys look on.,The girl is playing by herself with a toy.,1
394601,4858608182011,Two people wearing red are standing outside of a beautiful oriental building.,The people are in Giza.,2
394652,4953342723111,A blond woman with leopard print earrings records a video.,A woman is recording a song on her phone.,2
395167,2695004728011,A blond woman in pigtails walks down the sidewalk barefoot with a green tube on her back.,The blond woman has desire to become a politician.,2
395303,5888200593211,"Seven people, one on bicycle are at the end of a dock, over a large area of water.",People are hanging out at the beach.,2
395557,1571528274211,A group of people are performing a dance in the street.,A group of people are performing a trick in the street.,2
395668,2877088081011,A boy in jeans and a black shirt skating down a stair rail.,The boy is not a talented skater.,2
396783,4450400692312,A large gold trimmed clock indicates that the time is 1:10.,A mechanism is metallic.,1
397083,803175693011,Six skimpily dressed cheerleaders with pompoms are standing at the game field sidelines during an outside event.,Male cheerleaders are standing on the field.,2
397287,7631372276212,A man showing a red garment to two other men in a shop.,There is a man in a shop showing off,1
397303,5559941,Some of the trees on the side of the track are beginning to change color with the season.,The trees are turning black for the summer,2
397310,5559921,Some of the trees on the side of the track are beginning to change color with the season.,It is summer.,2
397653,102851549041,A little boy looks at the camera while a woman behind him seems to be laughing very hard and the woman on the right has a big smile on her face.,The girl is smiling while her uncle laughs.,2
398005,6082535291212,"On a bright and sunny day, numerous folks are playing in a park and rollerskating.",numerous folks are playing with a soccer ball,1
398458,2705103961011,A young woman dancing with an old man while other people watch.,Three people entertaining a crowd outside.,2
398607,3431860810211,A beige dog with a collar looks on as a brown dog swims in the water.,Dog catching a freebie,2
398617,2540689088411,A woman in her kitchen is pouring something into a container.,"This woman is ordering something to eat since she just got home from a long, hard day at work.",2
398928,1418266617340,A wet spaniel clears a jump.,The dog's paws are caked in mud.,0
399183,4476440464211,Three doctors in a tent perform a procedure on a patient.,"Three doctors decided to work for free, on a wealthy American patient.",2
399664,5712096379052,A man wearing bright orange construction vest washing down a train with nothing but a long handled scrubber and a wash bucket,a dirty train gets cleaned,1
400037,3707649986022,"Three handlers lead a string of 11 camels, each carrying a pair of riders, through shallow water on a beach.",A group of people are riding camels through the desert.,1
400151,8089662430412,A mime applying his makeup.,A tribe leader is about to go to war.,1
400219,2832594839012,An adult and a kid are both wearing yellow shirts and the child is putting glue on a piece of paper.,The child is glueing the paper to his head.,1
400612,4190354833411,A man in checkered shorts stacks wooden crates.,A man wearing pants stacks wooden crates.,2
400752,4332986023111,A man is standing and reading a newspaper.,A man is standing with a rolled-up newspaper in his hand.,2
400797,4709251370211,A young girl enjoying a beautiful day on the beach.,The little girl was camping with her family.,2
