premise,hypothesis,label,unique_id
A man is removing a garter for a lady.,The man is sleeping and the woman is reading a book.,2,1_18971b
A man is removing a garter for a lady.,The man is taking something off the woman's leg.,0,1_18971c
A man wearing a gray sweater and brown shorts cutting grass with a lawn mower.,A man mows his neighbor's lawn.,1,1_18979a
A man wearing a gray sweater and brown shorts cutting grass with a lawn mower.,A person uses a lawn tool outside.,0,1_18979b
A man wearing a gray sweater and brown shorts cutting grass with a lawn mower.,A man wearing a tank top and black jeans stands inside.,2,1_18979c
An individual is laying down on a brick wall outside next to trees.,A man is laying down under an apple tree.,0,1_19025a
An individual is laying down on a brick wall outside next to trees.,A man is in a garden.,1,1_19025b
An individual is laying down on a brick wall outside next to trees.,A man is watching t.v. inside.,2,1_19025c
It looks like a man practicing his martial arts moves near some muddy looking water.,A man is practicing martial arts stances.,0,1_19088a
It looks like a man practicing his martial arts moves near some muddy looking water.,A man is outside.,1,1_19088b
It looks like a man practicing his martial arts moves near some muddy looking water.,A man is planting flowers.,2,1_19088c
The man is reaching across the table to get more food.,The man is grabbing food.,0,1_19122a
The man is reaching across the table to get more food.,The man is in the bathroom.,2,1_19122b
The man is reaching across the table to get more food.,The man is very hungry.,1,1_19122c
A dog with a toy runs through the grass.,A dog plays outdoors.,0,1_19126a
A dog with a toy runs through the grass.,A dog plays indoors.,2,1_19126b
A dog with a toy runs through the grass.,A dog steals a toy from another dog.,1,1_19126c
There is a curly-haired brunette reading a menu.,A woman with dark hair is at a restaurant.,1,1_19143a
There is a curly-haired brunette reading a menu.,A lady is sleeping.,2,1_19143b
There is a curly-haired brunette reading a menu.,A dark haired woman with curly hair looks at a menu.,0,1_19143c
A little girl and lady brushing her teeth.,"Little girl with blonde hair, brushing her teeth.",1,1_19156a
A little girl and lady brushing her teeth.,Little girl having her teeth brushed.,0,1_19156b
A little girl and lady brushing her teeth.,Little girl eating a piece of cake.,2,1_19156c
Two girls playing on a tree with their dog.,The girls are sleeping in the air.,2,1_19278a
Two girls playing on a tree with their dog.,The girls are playing with the dog,0,1_19278b
Two girls playing on a tree with their dog.,The girls are outside palying,1,1_19278c
An older man in a green t-shirt and gray hat is looking at something very intently.,An older man with no hat is eating lunch.,2,1_19283a
An older man in a green t-shirt and gray hat is looking at something very intently.,An older man and his wife are looking intently at the dinner entertainers.,1,1_19283b
An older man in a green t-shirt and gray hat is looking at something very intently.,An older man is looking at something intently.,0,1_19283c
Two little girls are sleeping on the couch laying on a large man.,Two children are eating ice cream.,2,1_19310a
Two little girls are sleeping on the couch laying on a large man.,Two kids are near a man.,0,1_19310b
Two little girls are sleeping on the couch laying on a large man.,Two girls are taking a nap.,1,1_19310c
A group of people are holding a long cloth extending into the ocean.,A group of people are holding something.,0,1_19350a
A group of people are holding a long cloth extending into the ocean.,A group of people are holding a long blue cloth extending into the ocean.,1,1_19350b
A group of people are holding a long cloth extending into the ocean.,A single person is holding a long cloth extending into the ocean.,2,1_19350c
"a woman and a young boy gardening, on a beautiful sunny day.",The woman is a mother to the boy,1,1_19482a
"a woman and a young boy gardening, on a beautiful sunny day.",It is cloudy and raining,2,1_19482b
"a woman and a young boy gardening, on a beautiful sunny day.",There are two people,0,1_19482c
A boy skateboards on a wooden bench.,A young boy is riding his bike.,2,1_19499a
A boy skateboards on a wooden bench.,A boy is skateboarding outside.,0,1_19499b
A boy skateboards on a wooden bench.,A boy skateboards on a bench in the park.,1,1_19499c
A man in a blue shirt using a yo-yo.,The man is using a yo-yo.,0,1_19527a
A man in a blue shirt using a yo-yo.,The man shows off his skills on his guitar.,2,1_19527b
A man in a blue shirt using a yo-yo.,A man performs a yo-yo trick in a talent show.,1,1_19527c
A boy with superman shirt exercising his imagination.,a child in a shirt uses their imagination.,0,1_19544a
A boy with superman shirt exercising his imagination.,A boy in a dress is focused on his math homework.,2,1_19544b
A boy with superman shirt exercising his imagination.,A boy in a t-shrit is day dreaming.,1,1_19544c
Two dogs playing with a purple ball.,dogs playing,0,1_19549a
Two dogs playing with a purple ball.,puppies walking in grass field,2,1_19549b
Two dogs playing with a purple ball.,dogs with purple ball,0,1_19549c
The street entrance to a subway tunnel.,The street entrance to a narrow lane.,2,1_19627a
The street entrance to a subway tunnel.,The subway tunnel entrance is visible.,0,1_19627b
The street entrance to a subway tunnel.,People in raincoats enter the subway tunnel entrance.,1,1_19627c
A girl is showing off what I presume is art that she made.,the rocks were hard,2,1_19727a
A girl is showing off what I presume is art that she made.,the child is sleep,2,1_19727b
A girl is showing off what I presume is art that she made.,a young boy runs,0,1_19727c
A surfer in black attempts a 180 turn against a cascading wave with a white surfboard.,The surfer in black does a turn on a wave.,0,1_19783a
A surfer in black attempts a 180 turn against a cascading wave with a white surfboard.,The surfer is doing tricks on a large wave.,1,1_19783b
A surfer in black attempts a 180 turn against a cascading wave with a white surfboard.,A surfer is wearing a yellow suit and riding waves of snow.,2,1_19783c
A woman wearing sunglasses and jeans runs and jumps down a sand dune with has lots of tire tracks and foot prints.,The woman is happy.,1,1_19820a
A woman wearing sunglasses and jeans runs and jumps down a sand dune with has lots of tire tracks and foot prints.,the woman is running,0,1_19820b
A woman wearing sunglasses and jeans runs and jumps down a sand dune with has lots of tire tracks and foot prints.,the woman is wearing a dress,2,1_19820c
Two Asians looking at something in one of their hands.,Two Asians sitting at an outside cafe eating.,2,1_19865a
Two Asians looking at something in one of their hands.,Two people of Asian descent examining an object one is holding closely.,0,1_19865b
Two Asians looking at something in one of their hands.,Two Chinese people looking at an photo on an iPhone.,1,1_19865c
An older white man teaching to Indian students wearing blue while their teacher watches.,"The guest speaker for the Indian class was an older white man, who was invited by the teacher.",1,1_19877a
An older white man teaching to Indian students wearing blue while their teacher watches.,"The class teacher watched as the old, Caucasian man taught the Indian students wearing blue.",0,1_19877b
An older white man teaching to Indian students wearing blue while their teacher watches.,The Indian students and their teacher listened to the guest lecture given by the Chinese woman.,2,1_19877c
The boy and girl are playing on the outdoor gym.,the boy and girl are on the outdoor,1,1_19955a
The boy and girl are playing on the outdoor gym.,the boy and girl  are playing the outdoor,0,1_19955b
The boy and girl are playing on the outdoor gym.,the boy and girl are in the classroom,2,1_19955c
A boy feeding fruit from a cup to two bright yellow birds.,A man feeds his dogs.,2,1_19961a
A boy feeding fruit from a cup to two bright yellow birds.,A boy giving fruit to birds.,0,1_19961b
A boy feeding fruit from a cup to two bright yellow birds.,A boy feeds his pet birds.,1,1_19961c
A group of dark-haired men in red t-shirt plays drums.,A group of dark-haired women in red t-shirts plays guitar.,2,1_20044a
A group of dark-haired men in red t-shirt plays drums.,Some people are playing drums.,0,1_20044b
A group of dark-haired men in red t-shirt plays drums.,Dark haired men in red shirts play the drums while a crowd gathers.,1,1_20044c
A player tackling his opponent in a game of rugby.,A player is sleep.,2,1_20170a
A player tackling his opponent in a game of rugby.,A player is tackling his opponent,0,1_20170b
A player tackling his opponent in a game of rugby.,A player is racing,1,1_20170c
A girl runs through an obstacle course outside as some boys watch.,a girl runs an obstacle course,0,1_20268a
A girl runs through an obstacle course outside as some boys watch.,boys watch their sister play,1,1_20268b
