,guid,premise,hypothesis,label
347447,4574082050451,A crowd of people gathered around in a city.,people are having fun.,2
347555,161456716342,Two construction workers cutting a piece of concrete road.,Some workers are doing their job,1
347843,2845916888111,Women in red bathing suits and hats are dancing in the sand at the Beijing 2008 Olympics.,The women are in the sand,2
348083,3234890865410,Inline skater taking a jump.,A inline  Skater is  taking a smooth jump,0
348109,2577341001250,A male sword swallower with piercings and tattoos is smiling as he slips a sword down his throat.,A male is performing circus tricks.,0
348679,4057128396210,A woman in a surgical mask holds a very small baby.,A woman comforts a small baby.,0
348769,3395053439052,A football player in a white jersey has his hand on a football player in a green jersey who is in the air.,The football players are touching each other.,1
348801,121197973040,"A man in some sort of establishment, smiling while he is taking off or putting on glasses.",A man is happy,0
348812,4357771796412,A musician is singing while playing guitar.,The musician is looking at his guitar.,1
349339,1022975728311,A black dog running in the surf.,A dog is running on the beach.,2
349359,2215837479011,A man in a yellow coat is on a blue industrial crane working on the side of a tall building.,The man has a yellow hat.,2
349648,2831394884210,A father plays with his two girls.,A man is having fun with his daughters.,0
349730,1507563902412,An upside-down child above a trampoline.,A child exercises on the trampoline.,1
349733,1507563902442,An upside-down child above a trampoline.,A child standing on his/her head in the yard.,1
349755,295278943211,Two young women dressed for a party are sitting with others and carrying on a conversation with each other.,Two women are conversing with friends at a restaurant.,2
350332,8163697265110,A man diving off a cliff into water with other islands in the background.,The daredevil jumped off the cliff.,0
350819,927420680310,"An old man is walking next to big, tall trees.",Some guy is in the woods.,0
350882,4803984649011,Black man in gray jumpsuit shows both hands to the camera.,A person in grey jumpsuit has a camera with him.,2
350950,517942470112,A white dog is looking up at a person as they both sit in front of a computer.,A dog is sitting in front of a computer.,1
351174,3817024841021,Four guys and one girl three guys are wearing short-sleeve shirt and the girl and the other guy is wearing tanks.,The guys and girls are on blind dates.,2
351479,3335097235210,The white and black dog is running through a field.,Two dogs are running through a field.,2
352057,4687453573110,Women at their food store at marketplace..Asian food court.,Some women are working.,0
354105,317571482011,A person in a white sports coat and a puppy shirt sits alone at a table in front of a Starbucks.,A person was sitting in a Starbucks cafe,2
354428,3518126579112,"Two men walk down a stone stairway, one is riding a unicycle.",The walkers are outside.,1
354628,496005787142,A girl dressed in black with a purse on her arm is smiling at a man in a room with lots of desserts on the table.,A woman wearing black with a purse on her arm is eyeing a man with desserts at a table.,1
354772,539659873411,Many girls holding strings attached to a maypole.,The maypole dance was fun.,2
354810,3139160252210,Three women standing next to each other are smiling in front of a Christmas tree.,three women are posing,0
355561,4983408784111,A white-haired man and a brown hair lady are walking together and holding hands.,A man and woman are visiting a museum.,2
355785,2696129516410,A young girl jumping on a blue mat.,The girl is staying fit.,0
356028,1299459550111,A toddler in blue shorts is laying face down on the wet ground.,A toddler is happy.,2
356100,2515247156411,A boy goes down a blue slide with his eyes closed.,the boy is not having fun.,2
356386,1451143609020,People pass each other on a busy city street while talking on their cellphones.,It is noisy.,0
356478,3201666946112,Man with injured eye and woman holding child pose outside of building.,A couple hold a child in front of a building.,1
356994,4946045875011,A little boy in a green and red shirt and sandals is squatting down on the edge of the curb.,A boy waiting for his friends to street gamble with,2
357045,1024613706110,Three people walking through a beautiful meadow towards the ocean.,Three friends are enjoying nature by strolling leisurely towards the ocean waves while passing through a meadow,0
357110,7376855592332,A rodeo player is being taken down by a bull.,They are at a rodeo.,1
357714,4649105436311,A group of people are looking at the river.,there is people path at the river,2
357861,1365040902312,A man in a black t-shirt is standing next to a parking meter.,A person is standing on the sidewalk.,1
358229,4966861386010,"A firefighter wearing a hard hat, carrying a tank on his back stands behind another man who is reaching in behind a fire hose in a metal cabinet.",A firefighter is standing next to a fire house.,0
358365,3506869953010,A man dressed in heavy winter clothing becomes airborne over a tire buried deep in the snow.,It is winter.,0
358868,2772831016410,A five man drill team on stage.,Five men on stage are practicing their drill.,0
358931,1438580125051,Several men in blue jumpsuits and yellow shirts stand next to yellow cylinders.,The men are guarding the cylinders from robbers.,2
358955,1401324296052,A woman in a black skirt suit is speaking with another woman in a boat.,Two women standing in a boat,1
359086,3654890762210,A man sleeping in the grass covered in a pick blanket.,a child was there,2
359245,363763680312,Bike races preparing for the race.,A group of people are on their bikes.,1
359827,4213647132010,A red train on the track is being worked on outside by three workers wearing orange.,A broken down red train is being repaired by three men wearing orange.,0
359909,3060519665110,A group of children stand outside in front of two large tires.,Boys are standing outside looking at two large tires,0
360507,2723963432110,"Two young girls, one blond and the other brunette, jump on a green couch in a bright, sun drenched room.",The girls are enjoying the sun.,0
360548,7988239633011,A man with glasses is walking in a crowded market with fruit being sold in stands.,The man is buying a banana.,2
361040,1660269454311,Woman runs on kelp strewn sandy beach.,A woman is wearing a red outfit.,2
361294,3233683038041,A teenager with a purple bandanna around his neck plays the electric guitar and screams into a microphone.,The guitar is out of tune.,2
361444,2561319255410,A girl with a guitar.,the girl was playing guitar,0
361812,2723220367311,A girl in a bikini is jumping off of a diving board.,The girl is in the pool.,2
361872,4865409871212,A baby is relaxing in a black wire cart on an overpass above traffic.,The sleepy baby in a cart.,1
