,guid,premise,hypothesis,label
36104,4528455325011,A man sitting on the ground with the back tire off of his bike.,A man is repairing the third wheel of his bicycle.,2
36105,4528455325012,A man sitting on the ground with the back tire off of his bike.,The man is repairing one of his bike tires.,1
36106,4528455325010,A man sitting on the ground with the back tire off of his bike.,The bicycle is missing a wheel.,0
36119,5166720997210,A man with glasses on is getting suited up to go skydiving.,A man is wearing glasses.,0
36120,5166720997212,A man with glasses on is getting suited up to go skydiving.,The man is orange.,1
36121,5166720997211,A man with glasses on is getting suited up to go skydiving.,the man has goggles.,2
36185,2872099696310,A man pounds on an artwork perched on a cart.,A man working with artwork.,0
36186,2872099696312,A man pounds on an artwork perched on a cart.,An hostile reviewer destroys a statue being delivered.,1
36187,2872099696311,A man pounds on an artwork perched on a cart.,An artist painting fine details onto the canvas.,2
36191,4524222086110,A man with a red beard pushing a shopping cart on a busy street.,A shopping cart rolls down the street.,0
36192,4524222086112,A man with a red beard pushing a shopping cart on a busy street.,A dog sits inside a shopping cart.,1
36193,4524222086111,A man with a red beard pushing a shopping cart on a busy street.,A man has a white beard.,2
36371,4694397767412,Clothes swaying in the wind.,Clothes hanging on a clothes line.,1
36372,4694397767410,Clothes swaying in the wind.,Clothes swaying in the wind outdoors.,0
36373,4694397767411,Clothes swaying in the wind.,Clothes swaying in the wind on a bed.,2
36430,1236964638010,"Child flips off pool diving board, man and another tumbling child at poolside.","Person flips off pool diving board, man and another tumbling child at poolside.",0
36431,1236964638011,"Child flips off pool diving board, man and another tumbling child at poolside.","Dog flips off pool diving board, man and another tumbling dog at poolside.",2
36432,1236964638012,"Child flips off pool diving board, man and another tumbling child at poolside.","Boy flips off pool diving board, man and another tumbling child at poolside.",1
36472,6164245162311,People in swim clothes playing on a beach.,The group is eating in the restaurant.,2
36473,6164245162310,People in swim clothes playing on a beach.,The men and women are dressed properly for a hot day on the sand.,0
36474,6164245162312,People in swim clothes playing on a beach.,The group is still wearing their bathing suits while they play volleyball.,1
36654,2540312065411,Two men are cooking as a woman looks on.,The woman is closing her eyes.,2
36655,2540312065412,Two men are cooking as a woman looks on.,The men are making food for the woman.,1
36656,2540312065410,Two men are cooking as a woman looks on.,The woman is not cooking.,0
36675,3460358347212,A young child is riding a bike with training wheels.,The child is learning to ride the bike.,1
36676,3460358347211,A young child is riding a bike with training wheels.,The child is learning to ride a motorcycle.,2
36677,3460358347210,A young child is riding a bike with training wheels.,A child is on a bike.,0
36711,4457365934010,"A golden furred puppy sits, gazing out the back window of the car, with his pink clad doll.",A golden puppy is inside a car being driven around.,0
36712,4457365934012,"A golden furred puppy sits, gazing out the back window of the car, with his pink clad doll.",A golden puppy is going to get his shots are the vet.,1
36713,4457365934011,"A golden furred puppy sits, gazing out the back window of the car, with his pink clad doll.",A golden puppy is running behind a car.,2
36726,2698457631112,A girl facing a wall with an odd art sculpture coming out of the ground.,A girl sitting on a bench.,1
36727,2698457631110,A girl facing a wall with an odd art sculpture coming out of the ground.,A girl looking at art.,0
36728,2698457631111,A girl facing a wall with an odd art sculpture coming out of the ground.,A girl facing away from the wall with art.,2
36786,4830292666110,An elderly person walks beside a city building pulling a cart behind them.,An old person is pulling a cart.,0
36787,4830292666112,An elderly person walks beside a city building pulling a cart behind them.,An old person gets their cart stolen.,1
36788,4830292666111,An elderly person walks beside a city building pulling a cart behind them.,An old person runs the Boston marathon.,2
36846,3938498023011,"A many in an orange t-shirt, tan shorts and tan and black baseball cap is moving a tall metal cart with sheets of pretzels that is surrounded by similar carts.",A woman is selling cotton candy at a carnival.,2
36847,3938498023010,"A many in an orange t-shirt, tan shorts and tan and black baseball cap is moving a tall metal cart with sheets of pretzels that is surrounded by similar carts.",There is a pretzel vendor moving around his cart.,0
36848,3938498023012,"A many in an orange t-shirt, tan shorts and tan and black baseball cap is moving a tall metal cart with sheets of pretzels that is surrounded by similar carts.",A man sells pretzels from his cart at a baseball game.,1
37005,3451523035012,Several greyhounds with numbered shirts racing around a track.,Some animals are running in a line.,1
37006,3451523035011,Several greyhounds with numbered shirts racing around a track.,Three greyhounds sit in a house.,2
37007,3451523035010,Several greyhounds with numbered shirts racing around a track.,Dogs are racing around an oval.,0
37011,3451523035210,The dogs in numbered uniforms are running.,Animals in uniforms are competing.,0
37012,3451523035212,The dogs in numbered uniforms are running.,Dogs are trying to win a prize.,1
37013,3451523035211,The dogs in numbered uniforms are running.,Dogs are trying to catch cats.,2
37014,3467843559310,Three young boys playing outside and posing for a picture,Three people pose for a picture.,0
37015,3467843559311,Three young boys playing outside and posing for a picture,Three people play baseball outside.,2
37016,3467843559312,Three young boys playing outside and posing for a picture,Three people smile for a picture.,1
37209,1521623639411,Bum sitting on a couch next to a bridge.,a well off man stops for a rest,2
37210,1521623639410,Bum sitting on a couch next to a bridge.,a hobo sits outside,0
37211,1521623639412,Bum sitting on a couch next to a bridge.,a hobo begs for money near a bridge,1
37248,3382777250010,"A young boy, with dark brown hair, wearing an orange, blue, yellow, red striped shirt and blue jeans, stairs up at a red parking meter booth.",A boy stares up at a red parking meter booth.,0
37249,3382777250011,"A young boy, with dark brown hair, wearing an orange, blue, yellow, red striped shirt and blue jeans, stairs up at a red parking meter booth.",A boy stares at a young girl passing by.,2
37250,3382777250012,"A young boy, with dark brown hair, wearing an orange, blue, yellow, red striped shirt and blue jeans, stairs up at a red parking meter booth.",A tall skinny boy stares up at a red parking meter booth.,1
