,guid,premise,hypothesis,label
347789,3033612929412,Two dogs walking with their toys.,Two dogs with squeaky toys.,1
347843,2845916888111,Women in red bathing suits and hats are dancing in the sand at the Beijing 2008 Olympics.,The women are in the sand,2
347880,2195316844312,"Man in gray stripe shirt, leaning on bike.",A man posing with a bike.,1
348423,2178295748212,One cook watching another cook grill chicken.,The cook is grilling,1
348631,4357771796110,A man wearing a black shirt sings and plays a guitar.,A man in a black shirt puts on a show.,0
348641,2537119659212,A little boy chases a little girl who is driving a red toy jeep.,a boy chases a young girl who stole his toy jeep,1
349439,3423225860010,An african american woman is leaning over while holding a tennis racket.,The woman is playing tennis.,0
349702,1507563902021,A girl is doing a trick on a blue trampoline and is in the air.,A girl is sitting on a trampoline.,2
349746,4733464337412,Two young women hold hands as they walk quickly along a city sidewalk.,she have have some thing his hand,1
349975,2469286433141,"Two men kick in the air at each other on a grassy area, while another man watches them in the background.",Two men learning to use their legs again.,2
350142,4912369161011,A blond gymnast wearing a black suit with orange line's tense focus can be seen in her face as she is photographed midair with her feet pointed to a tee and arms bent by her head.,The gymnast is doing a cartwheel.,2
350233,5045062030311,A lady hanging up her clothing to dry.,A lady folding clean laundry.,2
351198,3395867860341,Young women playing a intense game of lacrosse.,The women are not playing a game.,2
351479,3335097235210,The white and black dog is running through a field.,Two dogs are running through a field.,2
351634,2298946012412,Four horseriders look into the water.,The men and their stallions take a much needed break near the river.,1
351814,22822422112,"Two men, one in mid flip, perform karate in front of a table of judges.",Three men fight in a karate competition.,1
351896,4946023775012,A group of people who are dressed nicely are relaxing together on green grass.,Nicely dressed people are on the lawn.,1
351968,4236435111012,"A woman in white pants and floral top, a woman in dress with a brown jacket and another woman in a purple dress all hurry somewhere as the wind blows.",The women walk to lunch,1
352262,4746901297112,3 old men sitting and talking to one another.,Three old guys who have known each other for 40 years have gotten together for their weekly coffee and conversation.,1
352905,128396150021,A bike riding couple dressed in bike gear and helmets take a minute to site on a bench to talk and park their bikes.,The couple is riding their bikes.,2
353260,4792816378112,Several girls wearing matching blue shirts are walking outside.,A few girls were walking outside wearing a similar colored shirt.,1
353344,1893769156410,People awaiting a train to stop.,The train is about to stop,0
353389,862156271012,"Two women, one with a head bandanna, are standing next to each other while one holds a bottle.",Two woman drinking and laughing together.,1
353405,2608623292210,An elderly man sitting on a bench near the water,An elderly man is enjoying beautiful scenery.,0
353502,6034236935110,A man supports his entire body weight with one hand on a wooden floor,A guy does a handstand.,0
353724,1391394685230,"A young man in a suit standing out from the crowd, at what appears to be an art exhibition.",Business man waits to get into an exhibit.,0
353940,3826425403012,A woman with a blue shirt is putting something in her mouth.,A woman with a blue shirt puts a mint in her mouth.,1
354180,4934545750310,A couple having a conversation.,people talking,0
354553,2832978253311,A hiker with a backpack is up on a misty mountaintop.,The hiker scales the Misty Mountains in Middle Earth.,2
354773,539659873410,Many girls holding strings attached to a maypole.,A group of girls dancing around the maypole.,0
354822,1410849159111,A man wearing a gray jacket has his fingers up in the air in the middle of a street.,Rappers say wave your hands in the air.,2
355868,2337757064412,A fisherman in a field near a lake.,A man in a field stands by some water.,1
356100,2515247156411,A boy goes down a blue slide with his eyes closed.,the boy is not having fun.,2
356227,3158680604210,A photo of four people in a kitchen.,The people are cooking.,0
356278,1303573561010,A fisherman is preparing his nets for his next haul.,A man is preparing nets for his next cast.,0
356386,1451143609020,People pass each other on a busy city street while talking on their cellphones.,It is noisy.,0
356994,4946045875011,A little boy in a green and red shirt and sandals is squatting down on the edge of the curb.,A boy waiting for his friends to street gamble with,2
357190,5021506238112,3 men painting a wall of a building while standing on a scaffolding.,3 men paint a mural on the side of a building.,1
357331,456166613110,"Three men enjoying the day, on the beach.","Men enjoying the day, on the beach.",0
357714,4649105436311,A group of people are looking at the river.,there is people path at the river,2
358035,4944189061412,A man in a blue shirt walking on scaffolding.,The man is a worker.,1
358439,3952819160010,"A worker is pointing at something while suspended above ground, standing on a platform.",A worker is being suspended on a platform.,0
358880,4338147445412,"Three men in yellow, are on a boat cutting up fish.",Few men cutting up fish,1
360422,7922678762112,two artist spray painting a mural on a concrete wall,The two people are spray painting outdoors.,1
360442,3204922011242,A surfer in a black wetsuit rides a wave.,A surfer is riding waves in the ocean.,1
360548,7988239633011,A man with glasses is walking in a crowded market with fruit being sold in stands.,The man is buying a banana.,2
360550,7988239633110,Customers look at products during an open air market of fruit and vegetables.,There are people buying groceries.,0
360725,6907188365010,"A man jumping to catch a frisbee, outside on a field, with a few people watching.",A man catches a Frisbee.,0
360833,7729204508030,"Woman with hair in low ponytail, with the number 43 on her leg, is running wearing green shoes and a green outfit.",A woman in a ponytail participates in a race.,0
360860,7729204508130,"An athletic, young woman clad in a green leotard and bright green Nike shoes is in a footrace as the 43rd entrant.",A young woman is wearing a uniform.,0
360950,4650172049111,A blond woman in a blue shirt is posing on a tree branch.,A pretty girl is standing in a forest.,2
361040,1660269454311,Woman runs on kelp strewn sandy beach.,A woman is wearing a red outfit.,2
361114,2906329398411,Two kids and a woman are sitting outside on a porch.,Two children and their grandmother are sitting outside on a porch,2
361793,3238654429012,A person is flying through the air on a snowboard as the wind picks up some snow.,A man is flying through the air on a snowboard as the wind picks up some snow.,0
361812,2723220367311,A girl in a bikini is jumping off of a diving board.,The girl is in the pool.,2
