premise,hypothesis,label,unique_id
A black dog and a brown dog in snow.,The two dogs played together in the snow.,1,4_18151a
A black dog and a brown dog in snow.,Two dogs are in snow.,0,4_18151b
A black dog and a brown dog in snow.,"Two dogs refused to go outside in the snow, and stare outside from indoors.",2,4_18151c
Girls with orange hair standing on the street with some kind of bottle in their hand.,A female outside holding an item.,0,4_18167a
Girls with orange hair standing on the street with some kind of bottle in their hand.,A girl with orange hair riding a bicycle.,2,4_18167b
Girls with orange hair standing on the street with some kind of bottle in their hand.,A girl with wild hair holding a coke bottle.,1,4_18167c
A dark-skinned man in a green shirt with a green scarf looking at an electronic device.,A black man in green is looking at his phone,1,4_18174a
A dark-skinned man in a green shirt with a green scarf looking at an electronic device.,A dark-skinned man in green is drinking coffee,2,4_18174b
A dark-skinned man in a green shirt with a green scarf looking at an electronic device.,A black man clad in green is looking at a gadget,0,4_18174c
A rock climber with a city and bay behind him.,The person is outside.,0,4_18212a
A rock climber with a city and bay behind him.,The person is waiting in line at the store.,2,4_18212b
A rock climber with a city and bay behind him.,The guy smiling at the camera right before reaching the summit.,1,4_18212c
Dark-skinned female dressed in white and black martial arts uniform strikes a lunge pose.,A dark-skinned female is in a martial arts pose.,0,4_18251a
Dark-skinned female dressed in white and black martial arts uniform strikes a lunge pose.,A female is performing martial arts.,1,4_18251b
Dark-skinned female dressed in white and black martial arts uniform strikes a lunge pose.,A woman is sitting on the floor.,2,4_18251c
A group of little boys playing indoor soccer.,The little boys were chasing the soccer ball.,0,4_18347a
A group of little boys playing indoor soccer.,The little boys took turns kicking the soccer ball.,1,4_18347b
A group of little boys playing indoor soccer.,The little boys were bouncing the basketball.,2,4_18347c
Three kids stand in an array of water fountains.,A group of kids are playing with snow.,2,4_18380a
Three kids stand in an array of water fountains.,Three friends are trying to stay cool for summer.,1,4_18380b
Three kids stand in an array of water fountains.,A grou pof kids are near some water.,0,4_18380c
Tackle on the soccer field,Someone is singing a song.,2,4_18391a
Tackle on the soccer field,Someone is laying on the field.,1,4_18391b
Tackle on the soccer field,Someone is tackled while playing soccer.,0,4_18391c
a family posing for a picture while eating dinner.,the family is posing,0,4_18395a
a family posing for a picture while eating dinner.,the family is fishing,2,4_18395b
a family posing for a picture while eating dinner.,the family is united,1,4_18395c
"A man and a woman are sitting, while working on the wheel of a blue vehicle.",a man and woman are fixing a flat tire,1,4_18449a
"A man and a woman are sitting, while working on the wheel of a blue vehicle.",a man and woman are watching television.,2,4_18449b
"A man and a woman are sitting, while working on the wheel of a blue vehicle.",a man and woman are fixing a wheel on a vehicle,0,4_18449c
A woman and two girls sitting on a bench taking a picture.,She is enjoying her day,1,4_18522a
A woman and two girls sitting on a bench taking a picture.,A man is holding a baby,2,4_18522b
A woman and two girls sitting on a bench taking a picture.,A woman is on a bench,0,4_18522c
A woman sings while people dance.,A woman is singing for a wedding.,1,4_18586a
A woman sings while people dance.,A woman is performing.,0,4_18586b
A woman sings while people dance.,A woman is pouring drinks.,2,4_18586c
A child jumping in the air with his or her shirt flying open.,A child jumping in the air with a shirt on.,0,4_18592a
A child jumping in the air with his or her shirt flying open.,A child running.,2,4_18592b
A child jumping in the air with his or her shirt flying open.,A child jumping in the air on a trampoline.,1,4_18592c
A man sells eggs and chickens from a mat on the street.,A man is buying expensive art in an indoor auction.,2,4_18649a
A man sells eggs and chickens from a mat on the street.,"A man is selling food items on the street,",0,4_18649b
A man sells eggs and chickens from a mat on the street.,A man is selling quality eggs and chickens.,1,4_18649c
A little boy is wearing a snorkel in a bathtub.,A boy is playing pretend.,1,4_18668a
A little boy is wearing a snorkel in a bathtub.,A girl is snorkeling in the ocean.,2,4_18668b
A little boy is wearing a snorkel in a bathtub.,A boy is in the bathtub.,0,4_18668c
A man talks to a group of people who are sitting on picnic tables.,A group of people are listening to a man.,0,4_18712a
A man talks to a group of people who are sitting on picnic tables.,A group of people is singing a song.,2,4_18712b
A man talks to a group of people who are sitting on picnic tables.,A man is preaching to his congregation.,1,4_18712c
A man in an orange safety vest examines mechanical equipment.,The man is wearing a vest.,0,4_18882a
A man in an orange safety vest examines mechanical equipment.,The man is a construction worker.,1,4_18882b
A man in an orange safety vest examines mechanical equipment.,The man is wearing a green vest.,2,4_18882c
A large person in shorts and a white shirt sitting at a table.,A person in tight clothing sitting at a table.,1,4_18894a
A large person in shorts and a white shirt sitting at a table.,A person sitting at a table.,0,4_18894b
A large person in shorts and a white shirt sitting at a table.,A person playing football.,2,4_18894c
A cyclist wearing a red helmet is riding on the pavement.,A cyclist is wearing no helmet,2,4_18919a
A cyclist wearing a red helmet is riding on the pavement.,A cyclist wearing a red helmet is riding on the pavement and racing other people,1,4_18919b
A cyclist wearing a red helmet is riding on the pavement.,A cyclist wearing a red helmet is outside,0,4_18919c
A man sleeps on a stack of folding carts in a park.,"A man sleeps in the park not because he is homeless, but because the local public transit infrastructure could use some improvement.",1,4_18971a
A man sleeps on a stack of folding carts in a park.,A sleeping man occupies part of the park.,0,4_18971b
A man sleeps on a stack of folding carts in a park.,A man sits on the park grass.,2,4_18971c
Two teams playing a football game in a packed stadium,two teams play football,0,4_18979a
Two teams playing a football game in a packed stadium,two teams play basketball,2,4_18979b
Two teams playing a football game in a packed stadium,two rival teams play a major league football game,1,4_18979c
A man and a woman embrace each other as they walk down a large hallway.,Man and woman embracing each other in a hallway.,0,4_19025a
A man and a woman embrace each other as they walk down a large hallway.,The man and woman have just gotten married.,1,4_19025b
A man and a woman embrace each other as they walk down a large hallway.,Man and woman riding bikes together down the street.,2,4_19025c
Workmen and excavation machines hard at work at a building site,Workmen and excavation machines are doing some tough work on a building site,0,4_19088a
Workmen and excavation machines hard at work at a building site,Workmen and excavation machines hard at work at a building site are digging up the earth,1,4_19088b
Workmen and excavation machines hard at work at a building site,Workmen and machines are doing no work at all.,2,4_19088c
"Posing with their much loved guitar, a couple smiles joyously.",A couple is about to play a show with their guitar.,1,4_19122a
"Posing with their much loved guitar, a couple smiles joyously.",Some crazy people pose with a puppet.,2,4_19122b
"Posing with their much loved guitar, a couple smiles joyously.",A couple is posing with a guitar.,0,4_19122c
A woman and a child are walking on a beach.,The woman is riding a horse on the beach.,2,4_19126a
A woman and a child are walking on a beach.,The child is the woman's daughter.,1,4_19126b
A woman and a child are walking on a beach.,The woman and child are outside walking on the sand.,0,4_19126c
Three men competing in a soccer game on a soccer field.,Men are playing soccer.,0,4_19143a
Three men competing in a soccer game on a soccer field.,A dog chases its tail.,2,4_19143b
Three men competing in a soccer game on a soccer field.,A man scores a goal in the soccer game.,1,4_19143c
